cpu_mark,cpu_cores,cpu_clock,cpu_smt,cpu_tdp,thread_mark,g3d_mark,gpu_vram,gpu_tdp,gpu_g2d,label,match
4287,2,4.2,1,58,2531,24985,16,300,1021,1440p_120-144,0
14228,8,3.6,0,95,2867,7647,4,53,715,1080p_60,1
50414,12,4.4,1,120,4132,26678,24,350,1056,4k_144+,0
43912,16,3.4,1,150,4338,17172,8,176,913,1080p_144+,0
34261,8,4.2,1,120,3754,7877,4,75,568,4k_60,0
23878,8,3.6,1,125,3376,9108,8,130,774,1080p_60,1
34544,12,3.6,1,190,4023,16895,12,170,960,1080p_144+,1
23590,8,3.9,1,105,2803,9554,4,107,808,1080p_60,1
42243,20,2.1,1,65,4258,26728,16,300,1048,1440p_144+,1
24844,8,3.5,1,125,3533,16619,8,165,969,1440p_60,1
26330,8,3.0,1,105,2971,19828,12,230,943,1440p_120-144,0
58842,24,3.0,1,125,4614,31060,24,355,1240,4k_120-144,1
62631,16,4.5,1,170,4273,38421,24,450,1295,4k_144+,1
58970,24,3.2,1,125,4696,14128,6,160,748,4k_120-144,0
24477,8,3.6,1,125,3396,14128,6,160,748,1080p_120-144,1
16971,6,2.6,1,65,2992,20416,8,200,988,1080p_60,0
13263,8,3.0,0,65,2769,23468,8,290,1049,1440p_120-144,0
42243,20,2.1,1,65,4258,20416,8,200,988,1440p_120-144,1
34243,12,3.6,1,190,4001,9554,4,107,808,1080p_60,0
34261,8,4.2,1,120,3754,19828,12,230,943,1080p_144+,1
31711,14,2.7,1,65,4049,22292,8,220,998,1440p_120-144,1
37783,14,3.5,1,125,4131,20416,8,200,988,4k_60,1
1877,2,3.5,0,65,1629,19828,12,230,943,1080p_144+,0
30611,12,2.1,1,65,3896,22292,8,220,998,1440p_120-144,1
38713,16,2.1,1,65,4125,17172,8,176,913,1080p_144+,1
42243,20,2.1,1,65,4258,19752,8,115,1083,1080p_144+,0
42243,20,2.1,1,65,4258,25180,10,320,1049,1440p_144+,0
19829,6,3.9,1,65,3188,7647,4,53,715,1080p_60,1
15189,4,3.5,1,60,3769,22292,8,220,998,4k_60,0
52891,20,3.4,1,125,4479,38421,24,450,1295,4k_144+,1
6416,4,3.4,1,77,2074,9779,3,120,771,1080p_60,0
41080,16,3.2,1,241,4155,22292,8,220,998,1440p_120-144,1
24477,8,3.6,1,125,3396,19828,12,230,943,1080p_60,0
4486,2,3.9,1,51,2317,23468,8,290,1049,4k_60,0
43912,16,3.4,1,150,4338,31747,12,285,1195,4k_60,0
53404,20,3.4,1,125,4498,26969,12,200,1159,4k_120-144,0
58842,24,3.0,1,125,4614,29618,24,450,1228,1440p_144+,1
42746,24,1.1,1,35,4178,13519,6,150,870,1080p_120-144,0
42746,24,1.1,1,35,4178,23468,8,290,1049,1440p_144+,0
16971,6,2.6,1,65,2992,22726,8,160,1077,1440p_120-144,0
42243,20,2.1,1,65,4258,26969,12,200,1159,4k_60,1
27874,14,3.3,1,165,2663,14128,6,160,748,1080p_120-144,1
24844,8,3.5,1,125,3533,16895,12,170,960,1080p_144+,0
58842,24,3.0,1,125,4614,38421,24,450,1295,4k_144+,1
30562,12,2.1,1,65,3862,38421,24,450,1295,1440p_120-144,0
51524,12,4.7,1,170,4245,38421,24,450,1295,4k_144+,1
46162,16,3.4,1,125,4347,31747,12,285,1195,4k_120-144,1
50414,12,4.4,1,120,4132,38421,24,450,1295,4k_144+,1
23878,8,3.6,1,125,3376,26969,12,200,1159,1080p_60,0
35890,8,4.5,1,105,4193,26969,12,200,1159,1440p_120-144,0
8066,4,3.4,1,65,2284,7647,4,53,715,1080p_60,0
25350,6,4.3,1,65,3881,22726,8,160,1077,1440p_120-144,0
23441,10,2.5,1,154,3498,19752,8,115,1083,1080p_120-144,0
35890,8,4.5,1,105,4193,27007,12,350,1088,1080p_144+,0
36108,16,2.4,1,65,4029,20416,8,200,988,1440p_120-144,1
26330,8,3.0,1,105,2971,16895,12,170,960,1440p_60,1
38713,16,2.1,1,65,4125,25180,10,320,1049,4k_60,1
30562,12,2.1,1,65,3862,27007,12,350,1088,4k_60,1
42746,24,1.1,1,35,4178,14128,6,160,748,1440p_144+,0
34261,8,4.2,1,120,3754,27007,12,350,1088,4k_60,1
36108,16,2.4,1,65,4029,27007,12,350,1088,1080p_144+,0
38713,16,2.1,1,65,4125,17172,8,176,913,1080p_144+,1
37614,14,3.5,1,125,4123,19828,12,230,943,1440p_120-144,1
33982,16,2.4,1,65,4028,12717,6,125,805,1080p_120-144,0
21570,6,3.3,1,65,3833,18216,8,215,880,1080p_144+,0
50476,24,2.0,1,65,4412,28889,20,315,1203,4k_120-144,1
8194,6,2.2,0,35,2156,9554,4,107,808,1080p_60,0
46398,16,3.4,1,125,4357,31060,24,355,1240,4k_120-144,1
46208,24,2.0,1,65,4312,25180,10,320,1049,4k_120-144,0
20288,6,3.6,1,65,3338,20416,8,200,988,1440p_60,0
14283,6,4.1,1,125,2918,12714,8,130,925,1080p_120-144,0
58842,24,3.0,1,125,4614,38421,24,450,1295,4k_144+,1
34555,8,3.6,1,65,4065,16505,8,235,942,1440p_120-144,0
20266,6,3.6,1,65,3225,12714,8,130,925,1080p_120-144,1
21570,6,3.3,1,65,3833,9554,4,107,808,1080p_60,1
22563,8,2.5,1,65,3385,12714,8,130,925,1080p_120-144,1
10648,6,3.7,0,95,2733,8788,4,150,740,1080p_60,1
8547,4,3.7,1,65,2673,38421,24,450,1295,4k_144+,0
2259,2,3.2,1,73,1366,9554,4,107,808,1080p_60,0
52891,20,3.4,1,125,4479,38421,24,450,1295,4k_144+,1
37783,14,3.5,1,125,4131,25180,10,320,1049,1440p_120-144,1
58970,24,3.2,1,125,4696,38421,24,450,1295,4k_144+,1
28455,6,4.7,1,105,4139,11659,6,120,777,1080p_120-144,1
43912,16,3.4,1,150,4338,26678,24,350,1056,4k_60,1
58842,24,3.0,1,125,4614,38421,24,450,1295,4k_144+,1
27874,14,3.3,1,165,2663,12714,8,130,925,1080p_120-144,1
33982,16,2.4,1,65,4028,17172,8,176,913,1080p_144+,1
1786,4,2.0,0,25,690,19752,8,115,1083,4k_60,0
42746,24,1.1,1,35,4178,25180,10,320,1049,1440p_120-144,1
30562,12,2.1,1,65,3862,22726,8,160,1077,1440p_120-144,1
25099,8,3.5,1,125,3511,9108,8,130,774,1080p_60,0
30611,12,2.1,1,65,3896,12714,8,130,925,1440p_60,1
46162,16,3.4,1,125,4347,26728,16,300,1048,1440p_144+,1
32388,18,3.0,1,165,2652,20416,8,200,988,1440p_120-144,1
36108,16,2.4,1,65,4029,26678,24,350,1056,4k_60,1
8066,4,3.4,1,65,2284,9554,4,107,808,1080p_60,0
34555,8,3.6,1,65,4065,16895,12,170,960,1080p_144+,1
33982,16,2.4,1,65,4028,20416,8,200,988,1440p_120-144,1
38668,14,3.5,1,125,4273,16485,8,160,911,1080p_144+,1
34544,12,3.6,1,190,4023,16895,12,170,960,1080p_144+,1
21570,6,3.3,1,65,3833,14128,6,160,748,1080p_120-144,1
32388,18,3.0,1,165,2652,9554,4,107,808,1440p_120-144,0
45525,16,3.4,1,105,3469,31060,24,355,1240,4k_120-144,1
50476,24,2.0,1,65,4412,26728,16,300,1048,1440p_144+,1
42746,24,1.1,1,35,4178,22292,8,220,998,1440p_120-144,1
4128,2,4.0,1,58,2468,9554,4,107,808,1080p_60,0
16125,6,3.6,1,65,2598,7647,4,53,715,1080p_60,1
19556,6,3.9,1,125,3347,16895,12,170,960,1440p_60,0
6726,2,3.7,1,46,2996,25180,10,320,1049,4k_60,0
2670,2,3.4,0,58,2113,26969,12,200,1159,4k_60,0
25099,8,3.5,1,125,3511,26969,12,200,1159,1080p_120-144,0
21674,6,4.1,1,65,3896,7877,4,75,568,1080p_60,1
24844,8,3.5,1,125,3533,12717,6,125,805,1080p_120-144,1
8194,6,2.2,0,35,2156,31747,12,285,1195,4k_120-144,0
42746,24,1.1,1,35,4178,16493,8,175,854,1440p_144+,0
4943,2,4.2,1,60,2573,31747,12,285,1195,1440p_144+,0
14799,8,3.0,1,65,2000,19752,8,115,1083,1080p_60,0
41080,16,3.2,1,241,4155,26678,24,350,1056,4k_60,1
21876,6,3.7,1,65,3363,7647,4,53,715,1080p_60,1
41080,16,3.2,1,241,4155,26728,16,300,1048,4k_60,1
20288,6,3.6,1,65,3338,23468,8,290,1049,1440p_60,0
13291,6,3.1,1,65,2815,15323,8,170,971,1080p_60,0
22499,8,3.6,1,65,2658,25180,10,320,1049,1440p_60,0
38668,14,3.5,1,125,4273,20416,8,200,988,1440p_120-144,1
53404,20,3.4,1,125,4498,28889,20,315,1203,4k_120-144,1
21570,6,3.3,1,65,3833,12714,8,130,925,1080p_120-144,1
27874,14,3.3,1,165,2663,26678,24,350,1056,1440p_144+,0
26850,6,3.7,1,65,3842,12714,8,130,925,1080p_120-144,1
46162,16,3.4,1,125,4347,19828,12,230,943,1080p_144+,0
6544,6,3.2,1,130,1468,9779,3,120,771,1080p_60,0
12924,4,2.5,1,35,3423,19752,8,115,1083,1080p_144+,0
59317,24,3.2,1,125,4714,22292,8,220,998,4k_144+,0
21674,6,4.1,1,65,3896,26728,16,300,1048,1440p_60,0
36773,16,2.1,1,65,4112,14128,6,160,748,1080p_144+,0
30562,12,2.1,1,65,3862,27007,10,350,1088,1440p_60,0
19600,10,2.8,1,65,3020,9554,4,107,808,1080p_60,1
11577,4,3.6,1,65,2418,9108,8,130,774,1080p_60,1
22466,10,3.7,1,165,2674,12717,6,125,805,1080p_120-144,1
62631,16,4.5,1,170,4273,19828,12,230,943,1080p_144+,0
21565,6,3.5,1,65,3258,26969,12,200,1159,1080p_60,0
27874,14,3.3,1,165,2663,12714,8,130,925,1080p_120-144,1
32388,18,3.0,1,165,2652,19828,12,230,943,1080p_144+,1
51524,12,4.7,1,170,4245,26728,16,300,1048,1440p_144+,1
61286,24,3.0,1,150,4734,38421,24,450,1295,4k_144+,1
42152,20,2.1,1,65,4271,26728,16,300,1048,1440p_144+,1
53404,20,3.4,1,125,4498,20416,8,200,988,4k_144+,0
32388,18,3.0,1,165,2652,25180,10,320,1049,1080p_144+,0
16281,8,2.9,1,65,2899,16619,8,165,969,1080p_60,0
46208,24,2.0,1,65,4312,26728,16,300,1048,1440p_144+,1
19573,6,3.9,1,125,3333,16895,12,170,960,1080p_144+,0
61286,24,3.0,1,150,4734,31060,24,355,1240,4k_144+,0
51524,12,4.7,1,170,4245,38421,24,450,1295,4k_144+,1
51524,12,4.7,1,170,4245,38421,24,450,1295,4k_144+,1
4117,4,3.3,0,95,1703,16895,12,170,960,1440p_60,0
4117,4,3.3,0,95,1703,27007,12,350,1088,1440p_144+,0
34243,12,3.6,1,190,4001,16493,8,175,854,1080p_144+,1
19251,6,2.5,1,65,3506,11659,6,120,777,1080p_120-144,0
20288,6,3.6,1,65,3338,9554,4,107,808,1080p_60,1
19556,6,3.9,1,125,3347,16895,12,170,960,1440p_60,0
58970,24,3.2,1,125,4696,31060,24,355,1240,4k_120-144,1
41369,16,3.2,1,241,4148,9554,4,107,808,1080p_60,0
31443,8,4.2,1,65,3898,20416,8,200,988,1440p_120-144,1
33982,16,2.4,1,65,4028,19752,8,115,1083,1080p_144+,1
27664,10,3.7,1,150,3935,31747,12,285,1195,1440p_60,0
36773,16,2.1,1,65,4112,11659,6,120,777,1440p_120-144,0
1364,2,2.8,0,65,1301,24985,16,300,1021,1440p_120-144,0
9231,4,3.7,1,65,2325,38421,24,450,1295,4k_144+,0
34555,8,3.6,1,65,4065,16485,8,160,911,1440p_120-144,0
13236,8,3.0,0,65,2749,26969,12,200,1159,1080p_60,0
33982,16,2.4,1,65,4028,19752,8,115,1083,1440p_120-144,1
25664,10,2.5,1,148,3709,11659,6,120,777,1080p_120-144,1
24509,8,3.8,1,65,3285,16619,8,165,969,1080p_60,0
30562,12,2.1,1,65,3862,19828,12,230,943,1080p_144+,1
39035,14,3.5,1,125,4288,20778,12,250,964,1440p_120-144,1
59317,24,3.2,1,125,4714,38421,24,450,1295,4k_144+,1
37614,14,3.5,1,125,4123,7647,4,53,715,1080p_60,0
61539,24,3.2,1,150,4850,13519,6,150,870,1440p_60,0
20288,6,3.6,1,65,3338,8788,4,150,740,1080p_60,1
19600,10,2.8,1,65,3020,27007,12,350,1088,1080p_60,0
52891,20,3.4,1,125,4479,31060,24,355,1240,4k_120-144,1
50414,12,4.4,1,120,4132,38421,24,450,1295,4k_144+,1
21565,6,3.5,1,65,3258,7647,4,53,715,1080p_60,1
23878,8,3.6,1,125,3376,7647,4,53,715,1080p_60,1
35890,8,4.5,1,105,4193,19752,8,115,1083,1080p_144+,1
30562,12,2.1,1,65,3862,26678,24,350,1056,1440p_144+,0
26850,6,3.7,1,65,3842,9554,4,107,808,1080p_60,0
46398,16,3.4,1,125,4357,31747,12,285,1195,4k_120-144,1
38713,16,2.1,1,65,4125,25180,10,320,1049,4k_60,1
26330,8,3.0,1,105,2971,14128,6,160,748,1080p_120-144,1
62631,16,4.5,1,170,4273,14128,6,160,748,1080p_120-144,0
16125,6,3.6,1,65,2598,11659,6,120,777,1080p_120-144,0
42746,24,1.1,1,35,4178,24985,16,300,1021,1440p_120-144,1
24477,8,3.6,1,125,3396,12714,8,130,925,1440p_60,1
23050,14,1.6,1,35,3604,20416,8,200,988,1440p_60,0
36773,16,2.1,1,65,4112,19752,8,115,1083,1440p_120-144,1
26105,12,3.5,1,165,2718,22292,8,220,998,1080p_120-144,0
50476,24,2.0,1,65,4412,19828,12,230,943,4k_60,0
10648,6,3.7,0,95,2733,14128,6,160,748,1440p_60,0
35890,8,4.5,1,105,4193,11659,6,120,777,4k_60,0
58842,24,3.0,1,125,4614,31060,24,355,1240,4k_144+,0
31711,14,2.7,1,65,4049,16619,8,165,969,1080p_144+,1
58010,24,3.0,1,125,4597,38421,24,450,1295,4k_144+,1
9541,6,3.0,0,65,2447,14128,6,160,748,1080p_120-144,0
38668,14,3.5,1,125,4273,12714,8,130,925,1080p_144+,0
30611,12,2.1,1,65,3896,20416,8,200,988,4k_60,1
13236,8,3.0,0,65,2749,15119,8,132,879,1440p_60,0
14066,4,3.3,1,58,3456,25180,10,320,1049,4k_60,0
62631,16,4.5,1,170,4273,16895,12,170,960,1440p_60,0
59317,24,3.2,1,125,4714,12714,8,130,925,4k_144+,0
58970,24,3.2,1,125,4696,31747,12,285,1195,1440p_144+,1
43912,16,3.4,1,150,4338,34556,16,320,1234,1440p_144+,0
24844,8,3.5,1,125,3533,22292,8,220,998,1440p_60,0
48583,12,3.6,1,65,4141,31747,12,285,1195,4k_120-144,1
37614,14,3.5,1,125,4123,16619,8,165,969,1440p_120-144,0
16281,8,2.9,1,65,2899,22726,8,160,1077,1440p_120-144,0
36773,16,2.1,1,65,4112,17172,8,176,913,1080p_144+,1
34243,12,3.6,1,190,4001,26969,12,200,1159,1080p_144+,0
1909,2,2.9,0,54,1583,19828,12,230,943,1440p_120-144,0
4943,2,4.2,1,60,2573,9554,4,107,808,1080p_60,0
25202,12,3.5,1,180,2491,29618,24,450,1228,4k_120-144,0
33982,16,2.4,1,65,4028,16895,12,170,960,1080p_144+,1
26850,6,3.7,1,65,3842,34556,16,320,1234,1080p_120-144,0
42152,20,2.1,1,65,4271,27007,12,350,1088,4k_60,1
24509,8,3.8,1,65,3285,12717,6,125,805,1080p_120-144,1
5208,4,2.7,0,35,1913,25180,10,320,1049,4k_60,0
46162,16,3.4,1,125,4347,31747,12,285,1195,4k_120-144,1
27664,10,3.7,1,150,3935,16895,12,170,960,1080p_144+,0
31402,14,2.6,1,65,4008,26969,12,200,1159,1440p_144+,0
34544,12,3.6,1,190,4023,16895,12,170,960,1080p_144+,1
52891,20,3.4,1,125,4479,26969,12,200,1159,1440p_144+,1
30611,12,2.1,1,65,3896,19828,12,230,943,4k_60,1
20288,6,3.6,1,65,3338,27007,12,350,1088,1080p_120-144,0
59317,24,3.2,1,125,4714,38421,24,450,1295,4k_144+,1
42746,24,1.1,1,35,4178,31060,20,355,1240,1440p_144+,1
12160,6,2.9,1,65,2543,38421,24,450,1295,4k_144+,0
58842,24,3.0,1,125,4614,31747,12,285,1195,4k_120-144,1
36773,16,2.1,1,65,4112,26678,24,350,1056,1080p_144+,0
36108,16,2.4,1,65,4029,16895,12,170,960,1440p_120-144,0
58842,24,3.0,1,125,4614,28889,20,315,1203,1440p_144+,1
33982,16,2.4,1,65,4028,31747,12,285,1195,4k_60,0
59317,24,3.2,1,125,4714,19752,8,115,1083,1080p_144+,0
39061,12,3.7,1,105,3470,14128,6,160,748,4k_60,0
50476,24,2.0,1,65,4412,26969,12,200,1159,4k_120-144,0
12160,6,2.9,1,65,2543,9554,4,107,808,1080p_60,1
58970,24,3.2,1,125,4696,38421,24,450,1295,4k_144+,1
52891,20,3.4,1,125,4479,16505,8,235,942,4k_120-144,0
3602,2,3.6,1,51,2153,27007,12,350,1088,1440p_144+,0
52891,20,3.4,1,125,4479,38421,24,450,1295,4k_144+,1
19829,6,3.9,1,65,3188,31747,12,285,1195,1080p_60,0
17498,8,3.7,1,105,2420,38421,24,450,1295,4k_144+,0
45525,16,3.4,1,105,3469,15119,8,132,879,4k_120-144,0
61539,24,3.2,1,150,4850,16505,8,235,942,4k_144+,0
26636,8,3.4,1,65,3382,14128,6,160,748,1440p_60,1
22216,10,3.6,1,125,3071,12717,6,125,805,1080p_120-144,1
42243,20,2.1,1,65,4258,26728,16,300,1048,1440p_144+,1
31711,14,2.7,1,65,4049,14128,6,160,748,1440p_60,1
50476,24,2.0,1,65,4412,38421,24,450,1295,4k_144+,1
41369,16,3.2,1,241,4148,26728,16,300,1048,1440p_144+,1
58842,24,3.0,1,125,4614,20778,12,250,964,4k_120-144,0
22193,8,2.5,1,65,3407,17172,8,176,913,1440p_60,1
32388,18,3.0,1,165,2652,19752,8,115,1083,1080p_144+,1
46731,24,2.0,1,65,4491,31747,12,285,1195,4k_120-144,1
23441,10,2.5,1,154,3498,31060,24,355,1240,1080p_120-144,0
59317,24,3.2,1,125,4714,19224,10,175,1059,1080p_144+,0
30611,12,2.1,1,65,3896,21655,11,250,930,1440p_120-144,1
34261,8,4.2,1,120,3754,14128,6,160,748,1080p_120-144,0
34243,12,3.6,1,190,4001,25180,10,320,1049,4k_60,1
22499,8,3.6,1,65,2658,38421,24,450,1295,4k_144+,0
19350,6,3.6,1,65,3056,9554,4,107,808,1080p_60,1
58970,24,3.2,1,125,4696,31747,12,285,1195,4k_120-144,1
23441,10,2.5,1,154,3498,12714,8,130,925,1440p_60,1
9872,6,3.0,0,65,2575,9554,4,107,808,1080p_60,0
36108,16,2.4,1,65,4029,27007,12,350,1088,1440p_120-144,0
51524,12,4.7,1,170,4245,38421,24,450,1295,4k_144+,1
18693,8,3.8,1,125,3046,23468,8,290,1049,4k_60,0
7060,4,3.4,1,84,2169,38421,24,450,1295,4k_144+,0
13556,4,3.4,1,60,3420,7877,4,75,568,1080p_60,1
39061,12,3.7,1,105,3470,16895,12,170,960,1080p_144+,1
39061,12,3.7,1,105,3470,38421,24,450,1295,1080p_144+,0
53404,20,3.4,1,125,4498,31060,24,355,1240,4k_144+,0
31443,8,4.2,1,65,3898,16895,12,170,960,1440p_120-144,0
38713,16,2.1,1,65,4125,12717,6,125,805,1440p_60,0
62631,16,4.5,1,170,4273,16485,8,160,911,4k_144+,0
25350,6,4.3,1,65,3881,22726,8,160,1077,1440p_120-144,0
27794,8,3.8,1,105,3445,19828,12,230,943,1440p_120-144,0
34544,12,3.6,1,190,4023,16895,12,170,960,1080p_144+,1
11577,4,3.6,1,65,2418,19828,12,230,943,1440p_120-144,0
39061,12,3.7,1,105,3470,14128,6,160,748,4k_60,0
36773,16,2.1,1,65,4112,19828,12,230,943,1080p_144+,1
43912,16,3.4,1,150,4338,19752,8,115,1083,1440p_144+,0
30611,12,2.1,1,65,3896,19752,8,115,1083,1440p_120-144,1
30562,12,2.1,1,65,3862,27007,12,350,1088,4k_60,1
22563,8,2.5,1,65,3385,9779,3,120,771,1080p_60,1
19829,10,2.8,1,65,3030,27007,12,350,1088,1080p_60,0
58010,24,3.0,1,125,4597,19752,8,115,1083,4k_144+,0
18693,8,3.8,1,125,3046,9554,4,107,808,1080p_60,1
31711,14,2.7,1,65,4049,20416,8,200,988,4k_60,1
4449,4,2.3,0,45,1772,19752,8,115,1083,1440p_120-144,0
45525,16,3.4,1,105,3469,31060,24,355,1240,1440p_144+,1
36773,16,2.1,1,65,4112,20416,8,200,988,1440p_120-144,1
50476,24,2.0,1,65,4412,38421,24,450,1295,4k_144+,1
13180,6,3.4,1,65,2242,12717,6,125,805,1440p_60,0
2787,2,3.6,0,58,2227,38421,24,450,1295,4k_144+,0
27046,6,3.8,1,65,3908,16619,8,165,969,1440p_60,1
8631,4,3.6,1,65,2609,16895,12,170,960,1080p_144+,0
4126,2,3.7,1,51,2175,38421,24,450,1295,4k_144+,0
25364,10,2.5,1,148,3768,22292,8,220,998,4k_60,0
10011,4,3.8,1,65,2839,9554,4,107,808,1080p_60,1
32388,18,3.0,1,165,2652,15119,8,132,879,1440p_60,1
19862,6,3.0,1,65,3678,6323,4,75,648,1080p_60,1
13291,6,3.1,1,65,2815,31747,12,285,1195,4k_120-144,0
13169,6,3.6,0,65,2503,20416,8,200,988,1080p_60,0
53404,20,3.4,1,125,4498,12714,8,130,925,4k_144+,0
31711,14,2.7,1,65,4049,19752,8,115,1083,1440p_120-144,1
21674,6,4.1,1,65,3896,14128,6,160,748,1080p_120-144,1
37783,14,3.5,1,125,4131,25180,10,320,1049,1080p_144+,0
30562,12,2.1,1,65,3862,22726,8,160,1077,4k_60,1
34544,12,3.6,1,190,4023,38421,24,450,1295,4k_60,0
58010,24,3.0,1,125,4597,12717,6,125,805,4k_120-144,0
28401,16,1.4,1,35,3809,38421,24,450,1295,4k_144+,0
62631,16,4.5,1,170,4273,14128,6,160,748,1080p_120-144,0
16971,6,2.6,1,65,2992,31747,12,285,1195,4k_120-144,0
46731,24,2.0,1,65,4491,31060,20,355,1240,1440p_144+,1
22563,8,2.5,1,65,3385,11659,6,120,777,1080p_120-144,1
51524,12,4.7,1,170,4245,14128,6,160,748,4k_144+,0
50414,12,4.4,1,120,4132,34556,16,320,1234,4k_144+,0
25202,12,3.5,1,180,2491,16895,12,170,960,1440p_60,1
23441,10,2.5,1,154,3498,22121,16,250,983,1440p_60,0
4766,4,2.5,0,35,1780,7647,4,53,715,1080p_60,0
59317,24,3.2,1,125,4714,38421,24,450,1295,4k_144+,1
4221,2,4.1,1,58,2500,27007,12,350,1088,4k_60,0
34243,12,3.6,1,190,4001,31747,12,285,1195,4k_60,0
31711,14,2.7,1,65,4049,31747,12,285,1195,4k_60,0
48583,12,3.6,1,65,4141,7647,4,53,715,4k_120-144,0
17223,6,2.7,1,65,3130,9554,4,107,808,1080p_60,1
36108,16,2.4,1,65,4029,16895,12,170,960,4k_60,0
53404,20,3.4,1,125,4498,9554,4,107,808,4k_144+,0
53404,20,3.4,1,125,4498,19828,12,230,943,4k_144+,0
21674,6,4.1,1,65,3896,12714,8,130,925,1440p_60,1
5745,4,3.5,1,95,1823,7647,4,53,715,1080p_60,0
34243,12,3.6,1,190,4001,16895,12,170,960,1080p_144+,1
43912,16,3.4,1,150,4338,20416,8,200,988,4k_60,1
20266,6,3.6,1,65,3225,14128,6,160,748,1080p_120-144,1
23441,10,2.5,1,154,3498,14128,6,160,748,1080p_120-144,1
46731,24,2.0,1,65,4491,20416,8,200,988,1440p_144+,0
30562,12,2.1,1,65,3862,16895,12,170,960,1080p_144+,1
41080,16,3.2,1,241,4155,27007,12,350,1088,1440p_144+,1
41369,16,3.2,1,241,4148,38421,24,450,1295,4k_144+,0
31635,14,2.5,1,65,3871,25180,10,320,1049,1440p_120-144,1
46719,24,2.0,1,65,4423,34556,16,320,1234,4k_120-144,1
42152,20,2.1,1,65,4271,27007,12,350,1088,4k_60,1
23441,10,2.5,1,154,3498,27007,10,350,1088,1080p_120-144,0
14189,6,4.1,1,125,2914,7877,4,75,568,1080p_60,1
27877,10,3.7,1,150,3932,12912,6,120,808,1080p_120-144,1
58970,24,3.2,1,125,4696,26728,16,300,1048,1440p_144+,1
36773,16,2.1,1,65,4112,9108,8,130,774,1080p_60,0
14283,6,4.1,1,125,2918,17172,8,176,913,1080p_60,0
24477,8,3.6,1,125,3396,26678,24,350,1056,1080p_120-144,0
31711,14,2.7,1,65,4049,17172,8,176,913,1080p_144+,1
50414,12,4.4,1,120,4132,31060,24,355,1240,4k_120-144,1
45525,16,3.4,1,105,3469,22726,8,160,1077,1440p_144+,0
26105,12,3.5,1,165,2718,12714,8,130,925,1080p_120-144,1
34243,12,3.6,1,190,4001,16895,12,170,960,1440p_60,1
8938,4,3.7,1,65,2651,14128,6,160,748,1080p_120-144,0
38713,16,2.1,1,65,4125,22292,8,220,998,1080p_144+,0
6034,4,3.4,0,65,2259,9554,4,107,808,1080p_60,0
38668,14,3.5,1,125,4273,9554,4,107,808,1080p_60,0
8066,4,3.4,1,65,2284,38421,24,450,1295,4k_144+,0
51524,12,4.7,1,170,4245,38421,24,450,1295,4k_144+,1
52891,20,3.4,1,125,4479,28130,16,335,1049,4k_120-144,1
34555,8,3.6,1,65,4065,20778,12,250,964,4k_60,1
34555,8,3.6,1,65,4065,24985,16,300,1021,4k_60,1
32388,18,3.0,1,165,2652,23468,8,290,1049,4k_60,1
38668,14,3.5,1,125,4273,16493,8,175,854,4k_60,0
1858,2,3.1,1,65,1418,14128,6,160,748,1440p_60,0
31402,14,2.6,1,65,4008,27007,12,350,1088,4k_60,1
39061,12,3.7,1,105,3470,27007,12,350,1088,1080p_144+,0
34544,12,3.6,1,190,4023,15119,8,132,879,1440p_60,1
21565,6,3.5,1,65,3258,12714,8,130,925,1080p_120-144,1
31635,14,2.5,1,65,3871,25180,10,320,1049,1440p_60,0
6814,4,3.8,0,91,2547,27007,12,350,1088,1440p_144+,0
45525,16,3.4,1,105,3469,26728,16,300,1048,4k_120-144,0
58970,24,3.2,1,125,4696,22726,8,160,1077,4k_144+,0
62504,16,4.2,1,120,4151,38421,24,450,1295,4k_144+,1
19600,10,2.8,1,65,3020,20778,12,250,964,4k_60,0
28455,6,4.7,1,105,4139,12717,6,125,805,1080p_120-144,1
52891,20,3.4,1,125,4479,34556,16,320,1234,4k_120-144,1
23050,14,1.6,1,35,3604,25180,10,320,1049,1440p_120-144,0
16968,6,2.6,1,65,3019,28889,20,315,1203,4k_120-144,0
5208,4,2.7,0,35,1913,19828,12,230,943,1080p_144+,0
34243,12,3.6,1,190,4001,28889,20,315,1203,4k_120-144,0
43912,16,3.4,1,150,4338,31747,12,285,1195,4k_120-144,0
25202,12,3.5,1,180,2491,12714,8,130,925,1080p_120-144,1
19486,6,2.5,1,65,3492,7647,4,53,715,1080p_60,1
46719,24,2.0,1,65,4423,19752,8,115,1083,4k_120-144,0
48583,12,3.6,1,65,4141,16895,12,170,960,4k_120-144,0
42243,20,2.1,1,65,4258,16485,8,160,911,1440p_144+,0
26636,8,3.4,1,65,3382,24985,16,300,1021,1440p_60,0
61286,24,3.0,1,150,4734,28889,20,315,1203,4k_120-144,0
18693,8,3.8,1,125,3046,9779,3,120,771,1080p_60,1
62504,16,4.2,1,120,4151,9554,4,107,808,1080p_60,0
62631,16,4.5,1,170,4273,38421,24,450,1295,4k_144+,1
51524,12,4.7,1,170,4245,14128,6,160,748,4k_144+,0
19862,6,3.0,1,65,3678,23468,8,290,1049,1440p_120-144,0
25350,6,4.3,1,65,3881,7647,4,53,715,1080p_60,0
30562,12,2.1,1,65,3862,16493,8,175,854,1080p_144+,1
46208,24,2.0,1,65,4312,26678,8,350,1056,1440p_144+,1
41080,16,3.2,1,241,4155,31060,24,355,1240,1440p_144+,1
